file_path,experiment_id,position,trap_num,sample_id,treated,timepoint,species_label
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-05.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,5,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-06.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,6,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-07.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,7,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-08.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,8,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-09.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,9,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-10.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,10,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-11.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,11,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-12.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,12,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-13.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,13,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-14.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,14,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-15.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,15,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-16.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,16,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-17.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,17,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-18.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,18,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-19.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,19,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-20.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,20,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-21.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,21,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-22.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,22,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-23.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,23,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-24.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,24,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-25.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,25,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-26.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,26,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-27.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,27,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-28.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,28,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-29.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,29,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-30.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,30,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos269\trap-22_id-3244-05\phase-31.png,BV6127 AST FISH 201117,269,22,3244-05,Treated,31,K. pneumoniae
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-00.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,0,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-01.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,1,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-02.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,2,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-03.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,3,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-04.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,4,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-05.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,5,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-06.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,6,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-07.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,7,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-08.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,8,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-09.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,9,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-10.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,10,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-11.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,11,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-12.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,12,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-13.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,13,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-14.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,14,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-15.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,15,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-16.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,16,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-17.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,17,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-18.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,18,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-19.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,19,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-20.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,20,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-21.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,21,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-22.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,22,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-23.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,23,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-24.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,24,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-25.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,25,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-26.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,26,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-27.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,27,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-28.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,28,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-29.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,29,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-30.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,30,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-10_id-2252-10\phase-31.png,BV6127 AST FISH 201117,270,10,2252-10,Treated,31,P. aeruginosa
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-00.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,0,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-01.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,1,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-02.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,2,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-03.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,3,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-04.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,4,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-05.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,5,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-06.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,6,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-07.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,7,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-08.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,8,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-09.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,9,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-10.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,10,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-11.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,11,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-12.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,12,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-13.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,13,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-14.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,14,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-15.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,15,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-16.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,16,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-17.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,17,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-18.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,18,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-19.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,19,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-20.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,20,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-21.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,21,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-22.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,22,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-23.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,23,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-24.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,24,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-25.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,25,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-26.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,26,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-27.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,27,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-28.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,28,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-29.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,29,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-30.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,30,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos270\trap-29_id-2252-12\phase-31.png,BV6127 AST FISH 201117,270,29,2252-12,Treated,31,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-00.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,0,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-01.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,1,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-02.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,2,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-03.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,3,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-04.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,4,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-05.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,5,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-06.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,6,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-07.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,7,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-08.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,8,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-09.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,9,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-10.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,10,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-11.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,11,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-12.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,12,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-13.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,13,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-14.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,14,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-15.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,15,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-16.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,16,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-17.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,17,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-18.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,18,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-19.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,19,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-20.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,20,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-21.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,21,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-22.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,22,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-23.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,23,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-24.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,24,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-25.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,25,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-26.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,26,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-27.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,27,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-28.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,28,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-29.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,29,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-30.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,30,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos271\trap-03_id-3852-03\phase-31.png,BV6127 AST FISH 201117,271,03,3852-03,Treated,31,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-00.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,0,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-01.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,1,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-02.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,2,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-03.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,3,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-04.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,4,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-05.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,5,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-06.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,6,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-07.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,7,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-08.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,8,E. faecalis
C:\Users\silve\Documents\210\data\Cropped-png-EXP-20-BV6127 AST FISH 201117\Pos272\trap-03_id-2932-03\phase-09.png,BV6127 AST FISH 201117,272,03,2932-03,Treated,9,E. faecalis
